baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YBL088C	54.2854321753952	0.218298714637595	0.649684094664346	0.111783064531807	0.738123202749935	0.928362088234349
YBL089W	63.8008989894455	0.568861647785083	0.56960698195176	1.02209273837743	0.312023119564039	0.735860163969681
YBL090W	53.6924967598918	0.0109000443704686	0.488753207063691	0.000496235044444404	0.982227527145112	0.999300276067891
YBL091C	270.694117860596	0.347612612478513	0.378022823137356	0.848523376903813	0.356970403140496	0.777751948485665
YBL091C-A	16.5305326973379	0.784600319270828	0.907251349469857	0.75432202223184	0.385111293406835	0.79045742458513
YBL092W	3678.13864536222	-0.408701513793516	0.267725871362286	2.32778788168133	0.127082357923221	0.51980413669724
YBL093C	68.4650918622093	-0.709855235353147	0.485680396782164	2.1185906702986	0.145520397046011	0.552411659357627
YBL095W	42.456463449605	1.41961270927617	0.772373551465619	3.63625748119635	0.0565338821727773	0.35448535931068
YBL097W	38.1828990477274	-0.757081927782877	0.555534149652781	1.83760563778481	0.175231840595877	0.596050863322712
YBL098W	89.4824005627899	-0.218193779019526	0.462401556706081	0.221964132094584	0.637547406325934	0.895476407763682
YBL099W	1336.39712081225	-0.142913209882811	0.39772965492117	0.128979028197108	0.719492974806362	0.92264456052145
YBL101C	85.2345811037804	-1.70803213679281	0.496973280997404	11.6596654151216	0.00063869826944387	0.021431875263561
YBL102W	69.0169892901976	0.0608529115390244	0.512735075852971	0.0138841421326816	0.906201574360247	0.983807413815781
YBL103C	56.9395908307791	-0.144226746542864	0.560678472128037	0.0658781439163292	0.797435555155675	0.947924705407009
YBL104C	85.8357665982137	-0.231823470752459	0.482220770528107	0.229813721313633	0.631661985726856	0.893920392502059
YBL106C	40.7222304135928	-1.41426064813057	0.756720511651977	3.5964919958096	0.0579016317663575	0.360129599864896
YBL107C	50.3561620621407	-0.141343438799441	0.530551873768336	0.0715818919903342	0.78904731997147	0.944355180837718
YBL109W	1.05620635263812	1.65371297287979	3.11067687768032	0.17684418317338	0.674099445298253	0.907504782642472
YBL113C	5.33301472520052	7.40305285970557	2.36594806728262	5.0626552435856	0.0244467554663769	0.235432039868734
YBR001C	146.734436658134	0.00208921475377877	0.356719070994611	3.42512253723726e-05	0.99533044345227	1
YBR002C	82.7822032320793	0.555447273571006	0.481973766056068	1.35449504837373	0.244493820995206	0.67260547111839
YBR003W	126.299753807945	-0.0664891429342144	0.432333627056172	0.0235303539449205	0.878085944786784	0.972775677040393
YBR004C	92.8997586834248	-0.0115697560823044	0.475383310709524	0.000596113503128493	0.980521236043713	0.998635723210871
YBR005W	52.2894729674399	0.873015896516031	0.683161779922896	1.64786029179007	0.199250407176928	0.621746209878844
YBR006W	44.7201073762936	0.362425431651301	0.54504112900649	0.444921475809117	0.504756583566905	0.851154060052097
YBR007C	68.3211767261603	0.250917491249864	0.51836730848936	0.235498665263869	0.627476288596475	0.892771413492943
YBR008C	75.1201344060413	3.18154121396059	0.919832256256128	18.5330028267825	1.66987678142215e-05	0.00139653079750936
YBR010W	1222.07668346795	-1.48374235406015	0.86781072209702	2.89127369931322	0.0890604908588514	0.439542181118765
YBR011C	2114.03960662145	-0.155724562595974	0.282441527067609	0.303786669142539	0.581518200212367	0.876631429937445
YBR012C	3.56173086953183	-1.5921408604569	2.26972032496847	0.641951273866969	0.42300509469538	0.808337019183036
YBR013C	10.8428770199489	1.51256876431729	1.2421912539662	1.53223364614546	0.215777523599635	0.641339125483556
YBR014C	89.3205265259606	-0.942203225854863	0.444720996493906	4.42579428732824	0.0353996334614906	0.283900747114072
YBR015C	395.548101211712	-0.299633172746633	0.291912538437377	1.05211865589241	0.305019645523963	0.733167729361198
YBR016W	63.0352448684367	-0.188244130873057	0.500821551171071	0.142852516780266	0.705461532378035	0.917133390797172
YBR017C	406.504399260953	-0.722896878607936	0.288815900825551	6.2485942888727	0.0124291905613199	0.156584645316677
YBR018C	10.6142240490502	4.95071924498378	1.70705550222395	9.77138097650911	0.00177249268469656	0.0428234232622688
YBR019C	10.2848683502759	-0.626412676711116	1.52326274911103	0.168887041258579	0.681102829259651	0.909884391664901
YBR020W	12.5953976798656	-1.67455133673212	2.0671034562243	0.787019391807107	0.375002920339929	0.787984489744048
YBR022W	28.1805508254903	-2.38236075348753	0.840918519455942	8.80620375560149	0.00300208010932144	0.0632531297452378
YBR023C	264.421593747566	-0.267098649505446	0.311048615943044	0.737886428783241	0.390338772637158	0.792802658928539
YBR024W	35.0547978196801	-0.370508929294075	0.655643954269034	0.312765932222533	0.575987837819092	0.873624410263556
YBR025C	1936.13012439744	-0.170898569715668	0.249223695563542	0.470114403500361	0.492934542298356	0.846037396324507
YBR026C	108.70240123605	-0.0450860539544836	0.461456733256462	0.00961916114624017	0.921870894891127	0.987589517139633
YBR028C	61.0748730142627	0.043068693892318	0.531514923245143	0.00652262278555327	0.935630627540656	0.992794864593208
YBR029C	208.471843932091	-0.443486283769251	0.388879399578432	1.28668453696434	0.256659848436047	0.688122336829629
YBR030W	100.523508368783	0.383616964976113	0.477173226848367	0.658022536867037	0.417258931334442	0.80597684923074
YBR031W	12725.2970246921	-0.802691178710932	0.362864051217041	4.87716419748054	0.0272142945879913	0.250740517593764
YBR032W	1.26546064013265	-1.55405092438164	2.80827211305507	0.161098321447746	0.688147325679467	0.913089795485329
YBR033W	28.7717751374647	-4.38108784499451	1.58605658849946	10.0756475320311	0.00150241812909091	0.0379867206964567
YBR034C	345.910247332529	-0.25574006198114	0.299150241610101	0.731360359047656	0.392442598278939	0.793349930920161
YBR035C	156.98909791546	-0.323289188311354	0.351117174717602	0.845005723802529	0.35796904456494	0.778367890502005
YBR036C	346.290720888615	-0.954233418075962	0.299947169138904	10.0473173462785	0.00152569956753974	0.0383611268795105
YBR037C	72.0854702858319	0.302108699546921	0.463738617592192	0.425165328268847	0.514370834136105	0.851620257900032
YBR038W	238.03852930998	-0.22845783108216	0.31901252654932	0.512470402186253	0.474071388996703	0.839977858730794
YBR039W	317.159092513787	-0.193102456386146	0.304737770320698	0.401077676483126	0.526533224104187	0.857469923975542
YBR040W	2.26636849080925	2.18357891928788	2.26220534797252	1.21813341062727	0.269727282204412	0.701282551848553
YBR041W	188.984227860565	-0.224385364675364	0.338998934682048	0.437065663042034	0.508542145684781	0.851154060052097
YBR042C	113.925523291654	0.542938495003394	0.396881128404472	1.88472648225165	0.169797923191427	0.58662959267702
YBR043C	63.8430807383494	1.73696822126273	0.727016909396138	6.21939495282316	0.0126358287045537	0.157577335605656
YBR044C	49.9037841193132	0.653317444003059	0.576463221664346	1.29838204319375	0.254508973628366	0.686791852630496
YBR045C	26.9448563868385	0.601950677448922	0.925333561013733	0.445148226490339	0.504648035131037	0.851154060052097
YBR046C	62.7277731010363	-0.141743505421074	0.542591337521412	0.0685164815446058	0.793509154019874	0.94594643887106
YBR047W	17.733783622536	-0.698568724211927	0.960264510973865	0.527151997320345	0.467806686093971	0.834316648821137
YBR050C	4.69680952954297	-1.02632460266088	2.05828195484453	0.441298855491581	0.506496218468352	0.851154060052097
YBR052C	80.4044778289299	0.839865510660251	0.548716128268379	2.30631302560455	0.128849357811948	0.524841147454527
YBR053C	62.0547538034124	-0.0607236904251707	0.581349487327093	0.0110097117298977	0.916433596680373	0.986855847164283
YBR054W	88.2282275298706	0.0779521146728537	0.598015361090506	0.0168382993043465	0.896754354315858	0.980244655150011
YBR055C	89.5866828155664	-0.176903884665843	0.466997442117906	0.142862861793617	0.705451365955455	0.917133390797172
YBR056W	123.808383423677	0.37096461493468	0.397983079580834	0.868530054209103	0.351362573415946	0.77109687084743
YBR057C	78.2086852041608	0.83355116323726	0.476727186333204	3.13173924502992	0.0767817847946328	0.409259440453208
YBR058C	158.168516284535	-0.638069119716511	0.423676677104394	2.28633336205507	0.130517933419599	0.528098786088132
YBR058C-A	22.7228017771074	0.0762361817364473	0.787411970243946	0.00920108305675171	0.923582302368564	0.988305786550298
YBR059C	152.034936791094	-0.183174278433304	0.341559505886314	0.288095115396814	0.591443818864723	0.879881937424366
YBR060C	83.3830996232466	0.891801346064807	0.515945852417764	3.07361940246824	0.0795721284173336	0.415475851992333
YBR061C	139.506185757856	-0.132122432454798	0.397778608397266	0.10969261676648	0.740494358913791	0.928993153716909
YBR062C	23.5666424893781	-0.909564203170737	0.885912908024812	1.06005325701113	0.303203038580276	0.732603517481665
YBR063C	25.8855251996621	-1.07104305831269	2.095140403514	0.0932360099187761	0.760102856478556	0.934810445784009
YBR065C	29.4449438624737	-0.0440853063623822	0.69337102911959	0.00402020559395311	0.949443933195255	0.994592327501512
YBR066C	50.3201721441178	0.994134830845566	0.641418114284412	2.33668142346322	0.12635848682743	0.518600555489045
YBR067C	424.486755955571	-0.865474330513325	0.472910200355407	3.3282158243529	0.0681007120422467	0.388045566731292
YBR068C	584.782782284102	0.39635994228292	0.295187517799159	1.79483949819615	0.180337628522564	0.603651624784781
YBR069C	426.325518225213	-0.765791846896009	0.280948667323238	7.41193994731805	0.00647924211658763	0.105713539282746
YBR070C	30.0505406694869	0.862087743056756	0.7590223274453	1.33308008410013	0.248258005977814	0.677475160891264
YBR071W	115.066611967515	0.966035384942323	0.43245477821821	5.07123115744564	0.0243261004939174	0.23532650991094
YBR072W	20.0604063433834	-3.27884189383871	1.09410380167794	10.8690769018156	0.000977832561364988	0.0287109663013913
YBR073W	52.0061548146643	0.0145912963115993	0.555840986561566	0.000689587481708998	0.979049961072161	0.998207244765484
YBR074W	232.192359803623	-0.221532657968626	0.310917464741272	0.506856817709419	0.476502690491684	0.840560899223268
YBR076W	7.64475207469944	1.35924591642337	1.87477126031976	0.551422084605264	0.457737212666882	0.8290475302117
YBR077C	70.1148797699039	0.193998592962755	0.485142762184024	0.159902991041072	0.689245846245143	0.913089795485329
YBR079C	1202.69644931566	-0.122264985209975	0.287290750962157	0.18119050737873	0.670352127324539	0.905448953707652
YBR080C	295.195682162031	-0.113255547524844	0.306718428224701	0.136339418954009	0.711947590590355	0.919344197539899
YBR081C	76.1001212328297	0.193092298417232	0.453996230658122	0.181749318309635	0.669874194236926	0.905448953707652
YBR082C	398.565307190386	0.101651246280453	0.294699082359356	0.118758367117934	0.730385061411279	0.927108450865328
YBR083W	29.887766882034	4.56465129388728	1.42176171057637	18.7397938838744	1.49823057591717e-05	0.00128265220832069
YBR084C-A	2796.82191992577	-0.421381866371091	0.298529935252486	1.98904804653587	0.158440450051171	0.570935373178508
YBR084W	706.228805436697	-0.865646458996547	0.275398319423054	9.8570260477086	0.00169184374271115	0.041386000393193
YBR085C-A	91.8249924088162	-0.667011090192053	0.441765754951568	2.2628629983078	0.132508886162079	0.530537189270405
YBR085W	51.0761798662805	1.28468998957272	0.645419745902168	4.23738617670671	0.0395430015126295	0.300351519390779
YBR086C	458.915790776808	-0.0679754275992174	0.281268099292016	0.0584151005100892	0.809018704419809	0.951064455662591
YBR087W	146.500749702513	0.0166790263859751	0.372736024297856	0.00200290014252857	0.964303572438625	0.994688729140572
YBR088C	296.035473463792	-1.07848878377183	0.364999525004792	8.69055569189906	0.00319863090469022	0.0659232738104434
YBR089C-A	51.430303685254	0.49438654738314	0.534268489656286	0.849988199608191	0.356555676061893	0.777751948485665
YBR090C	0.413080251286053	7.04311203740982	4.73258097780558	1.8097192860475	0.17854190782861	0.600962112047259
YBR091C	28.1214769367114	0.718234104721086	0.710025666297261	1.02658793678374	0.310961412647715	0.734829365154602
YBR092C	203.141477160989	-2.98794626781152	0.642148138710543	29.6462886072607	5.18518123722143e-08	1.12746580822143e-05
